SetInfo,songName
"SET 1",Wingsuit
"SET 1","It's Ice"
"SET 1","Bathtub Gin"
"SET 2","Chalk Dust Torture"
"SET 2",Tweezer
"SET 2","The Lizards"
"SET 2","Makisupa Policeman"
"SET 2",Ghost
"SET 2","Harry Hood"
"SET 2","Tweezer Reprise"
ENCORE,"Good Times Bad Times"
"SET 1","No Men In No Man's Land"
"SET 1","Stealing Time From the Faulty Plan"
"SET 1","Poor Heart"
"SET 1",Julius
"SET 1","Frankie Says"
"SET 1",Maze
"SET 1",Mercury
"SET 1",Reba
"SET 1",Possum
"SET 2","Down with Disease"
"SET 2","Halley's Comet"
"SET 2",Twist
"SET 2",Light
"SET 2","What's the Use?"
"SET 2",Fuego
"SET 2","Backwards Down the Number Line"
"SET 2","Slave to the Traffic Light"
ENCORE,Meatstick
ENCORE,"Character Zero"
"SET 1","The Very Long Fuse"
"SET 1","Colonel Forbin's Ascent"
"SET 1","Fly Famous Mockingbird"
"SET 1","Brian and Robert"
"SET 1","Saw It Again"
"SET 1",Esther
"SET 1",Weigh
"SET 1","The Sloth"
"SET 1",Sanity
"SET 1","Split Open and Melt"
"SET 2","Run Like an Antelope"
"SET 2",Carini
"SET 2",Waves
"SET 2",Tweezer
"SET 2",Dirt
"SET 2","Mike's Song"
"SET 2","Blaze On"
"SET 2","Weekapaug Groove"
"SET 2","Tweezer Reprise"
ENCORE,Contact
ENCORE,Frankenstein
"SET 1","Crowd Control"
"SET 1","Martian Monster"
"SET 1",Axilla
"SET 1","Skin It Back"
"SET 1","Martian Monster"
"SET 1",Vultures
"SET 1","Dog Faced Boy"
"SET 1","David Bowie"
"SET 1",Farmhouse
"SET 1","Scent of a Mule"
"SET 1",Ghost
"SET 1",Grind
"SET 2",Fuego
"SET 2","Rock and Roll"
"SET 2","46 Days"
"SET 2",Taste
"SET 2","Also Sprach Zarathustra"
"SET 2",Sand
"SET 2","The Horse"
"SET 2","Silent in the Morning"
"SET 2",Cavern
"SET 2","Backwards Down the Number Line"
ENCORE,Julius
"SET 1","AC/DC Bag"
"SET 1",Free
"SET 1","Ya Mar"
"SET 1","Sample in a Jar"
"SET 1",Cities
"SET 1",Stash
"SET 1","Birds of a Feather"
"SET 1","The Line"
"SET 1","It's Ice"
"SET 1","Character Zero"
"SET 2","Bathtub Gin"
"SET 2","No Men In No Man's Land"
"SET 2",Twist
"SET 2","Scents and Subtle Sounds"
"SET 2","Harry Hood"
ENCORE,"Loving Cup"
"SET 1",Llama
"SET 1","Chalk Dust Torture"
"SET 1","The Moma Dance"
"SET 1","Yarmouth Road"
"SET 1",Tube
"SET 1","Bouncing Around the Room"
"SET 1",Maze
"SET 1","Waiting All Night"
"SET 1","Lawn Boy"
"SET 1","Devotion To a Dream"
"SET 1","Wolfman's Brother"
"SET 1","Suzy Greenberg"
"SET 2","The Wedge"
"SET 2","Golden Age"
"SET 2",Reba
"SET 2","Mike's Song"
"SET 2",Ghost
"SET 2","No Quarter"
"SET 2","Weekapaug Groove"
"SET 2","First Tube"
ENCORE,Farmhouse
ENCORE,Fire
"SET 1",Simple
"SET 1",Glide
"SET 1","Buried Alive"
"SET 1","McGrupp and the Watchful Hosemasters"
"SET 1",Roggae
"SET 1","Limb By Limb"
"SET 1","Big Black Furry Creature from Mars"
"SET 1","Your Pet Cat"
"SET 1","Big Black Furry Creature from Mars"
"SET 1",Horn
"SET 1","Blaze On"
"SET 1","Run Like an Antelope"
"SET 2","Halley's Comet"
"SET 2","46 Days"
"SET 2",Bug
"SET 2",Steam
"SET 2","What's the Use?"
"SET 2",Steam
"SET 2",Piper
"SET 2",Tweezer
"SET 2",NO2
"SET 2",Tweezer
"SET 2","Walls of the Cave"
ENCORE,"Sleeping Monkey"
ENCORE,"Tweezer Reprise"
"SET 1","Golgi Apparatus"
"SET 1",Undermind
"SET 1",Julius
"SET 1",555
"SET 1",Nothing
"SET 1","No Men In No Man's Land"
"SET 1",Stash
"SET 1","David Bowie"
"SET 1",Possum
"SET 2","Down with Disease"
"SET 2","Slave to the Traffic Light"
"SET 2",Light
"SET 2",Twist
"SET 2","Shine a Light"
"SET 2",Fuego
"SET 2","Sneakin' Sally Through the Alley"
"SET 2","You Enjoy Myself"
ENCORE,"Backwards Down the Number Line"
"SET 1",Jam
"SET 1",Simple
"SET 1","The Dogs"
"SET 1","The Man Who Stepped Into Yesterday"
"SET 1","Avenu Malkenu"
"SET 1","The Man Who Stepped Into Yesterday"
"SET 1",Free
"SET 1","Happy Birthday to You"
"SET 1","The Wedge"
"SET 1","Mock Song"
"SET 1",Roggae
"SET 1",Rift
"SET 1","Bathtub Gin"
"SET 2","Chalk Dust Torture"
"SET 2",Ghost
"SET 2","Rock and Roll"
"SET 2","Harry Hood"
"SET 2",Waste
"SET 2","No Men In No Man's Land"
"SET 2","Slave to the Traffic Light"
ENCORE,Farmhouse
ENCORE,"First Tube"
"SET 1","Divided Sky"
"SET 1","The Moma Dance"
"SET 1",Mound
"SET 1","Army of One"
"SET 1",Scabbard
"SET 1","Sample in a Jar"
"SET 1",Tube
"SET 1","Halfway to the Moon"
"SET 1","Camel Walk"
"SET 1","How Many People Are You"
"SET 1","When the Circus Comes"
"SET 1",Undermind
"SET 1","Run Like an Antelope"
"SET 2","Wolfman's Brother"
"SET 2","Halley's Comet"
"SET 2","46 Days"
"SET 2","Backwards Down the Number Line"
"SET 2",Tweezer
"SET 2","Prince Caspian"
"SET 3",Meatstick
"SET 3","Blaze On"
"SET 3",Possum
"SET 3",Cities
"SET 3","Mind Left Body Jam"
"SET 3",Cities
"SET 3",Light
"SET 3",555
"SET 3","Wading in the Velvet Sea"
"SET 3","Walls of the Cave"
ENCORE,"Boogie On Reggae Woman"
ENCORE,"Tweezer Reprise"
"SET 4","Drive-In Jam"
"SET 1","Punch You in the Eye"
"SET 1","Buffalo Bill"
"SET 1","A Song I Heard the Ocean Sing"
"SET 1","Limb By Limb"
"SET 1","Waiting All Night"
"SET 1","Theme From the Bottom"
"SET 1",Maze
"SET 1","The Line"
"SET 1",Stash
"SET 1",Reba
"SET 1","I Didn't Know"
"SET 1","Character Zero"
"SET 2","Martian Monster"
"SET 2","Down with Disease"
"SET 2","Scents and Subtle Sounds"
"SET 2","What's the Use?"
"SET 2",Dirt
"SET 2","Mike's Song"
"SET 2",Fuego
"SET 2",Twist
"SET 2","Weekapaug Groove"
"SET 2","Martian Monster"
ENCORE,"You Enjoy Myself"
"SET 1",Tube
"SET 1",Ghost
"SET 1","Halley's Comet"
"SET 1",Undermind
"SET 1","Yarmouth Road"
"SET 1","Bathtub Gin"
"SET 1","Waiting All Night"
"SET 1",Horn
"SET 1","The Wedge"
"SET 1","46 Days"
"SET 1","Run Like an Antelope"
"SET 2","Wolfman's Brother"
"SET 2","Blaze On"
"SET 2","Golden Age"
"SET 2","Roses Are Free"
"SET 2",Fuego
"SET 2","Wading in the Velvet Sea"
"SET 2","Walls of the Cave"
ENCORE,"Hold Your Head Up"
ENCORE,Bike
ENCORE,"Hold Your Head Up"
ENCORE,"Loving Cup"
"SET 1","No Men In No Man's Land"
"SET 1","Martian Monster"
"SET 1",NICU
"SET 1","Stealing Time From the Faulty Plan"
"SET 1","Bouncing Around the Room"
"SET 1",555
"SET 1",Winterqueen
"SET 1","Split Open and Melt"
"SET 1","Limb By Limb"
"SET 1",Roggae
"SET 1","Character Zero"
"SET 2","A Song I Heard the Ocean Sing"
"SET 2","Chalk Dust Torture"
"SET 2",Twist
"SET 2",Mercury
"SET 2",Light
"SET 2",Wingsuit
"SET 2","Rock and Roll"
ENCORE,"Sleeping Monkey"
ENCORE,"Harry Hood"
ENCORE,"A Day in the Life"
"SET 1","The Landlady"
"SET 1",Free
"SET 1","The Moma Dance"
"SET 1","Seven Below"
"SET 1","Prince Caspian"
"SET 1","Backwards Down the Number Line"
"SET 1","The Line"
"SET 1","Scent of a Mule"
"SET 1","Saw It Again"
"SET 1","Halfway to the Moon"
"SET 1","The Birdwatcher"
"SET 1",Frankenstein
"SET 2",Wilson
"SET 2","Down with Disease"
"SET 2",Carini
"SET 2",Steam
"SET 2",Piper
"SET 2","Also Sprach Zarathustra"
"SET 2",Tweezer
"SET 2","The Horse"
"SET 2","Silent in the Morning"
"SET 2","Slave to the Traffic Light"
ENCORE,"Tweezer Reprise"
ENCORE,Harpua
ENCORE,"After Midnight"
ENCORE,NO2
ENCORE,"Keyboard Army"
ENCORE,"Your Pet Cat"
ENCORE,"Once in a Lifetime"
ENCORE,"United We Stand"
"SET 1","Sample in a Jar"
"SET 1",Free
"SET 1",Simple
"SET 1","Back on the Train"
"SET 1","Waiting All Night"
"SET 1",555
"SET 1",Roggae
"SET 1","The Dogs"
"SET 1","46 Days"
"SET 2","Chalk Dust Torture"
"SET 2",Ghost
"SET 2","Can't Always Listen"
"SET 2",Ghost
"SET 2",Waves
"SET 2","Bathtub Gin"
"SET 2","Mike's Song"
"SET 2","Bouncing Around the Room"
"SET 2","Weekapaug Groove"
"SET 2","What's the Use?"
"SET 2","Weekapaug Groove"
ENCORE,"Character Zero"
"SET 1","The Moma Dance"
"SET 1",Possum
"SET 1","Wolfman's Brother"
"SET 1","Birds of a Feather"
"SET 1","I Didn't Know"
"SET 1","Happy Birthday to You"
"SET 1","Martian Monster"
"SET 1",Reba
"SET 1","Walls of the Cave"
"SET 2","The Wedge"
"SET 2",Wilson
"SET 2","A Song I Heard the Ocean Sing"
"SET 2","Yarmouth Road"
"SET 2","Kill Devil Falls"
"SET 2",Piper
"SET 2",Twist
"SET 3","No Men In No Man's Land"
"SET 3","Auld Lang Syne"
"SET 3","Blaze On"
"SET 3",Carini
"SET 3","David Bowie"
"SET 3","The Horse"
"SET 3","Silent in the Morning"
"SET 3","Backwards Down the Number Line"
ENCORE,Tube
ENCORE,Cavern
"SET 1","Stealing Time From the Faulty Plan"
"SET 1","Heavy Things"
"SET 1","How Many People Are You"
"SET 1",Stash
"SET 1",Undermind
"SET 1",Rift
"SET 1",Wingsuit
"SET 1",Ocelot
"SET 1","Lawn Boy"
"SET 1","Run Like an Antelope"
"SET 2","Down with Disease"
"SET 2",Dirt
"SET 2","Halfway to the Moon"
"SET 2","Theme From the Bottom"
"SET 2",Light
"SET 2",Fuego
"SET 2","Slave to the Traffic Light"
ENCORE,Farmhouse
"SET 1","Your Pet Cat"
"SET 1","AC/DC Bag"
"SET 1",NICU
"SET 1","It's Ice"
"SET 1",Horn
"SET 1","Divided Sky"
"SET 1",Axilla
"SET 1",Maze
"SET 1","Train Song"
"SET 1",Julius
"SET 2",Tweezer
"SET 2",Sand
"SET 2","Limb By Limb"
"SET 2","Suzy Greenberg"
"SET 2","Harry Hood"
"SET 2","You Enjoy Myself"
ENCORE,"The Lizards"
ENCORE,"Tweezer Reprise"
"SET 1","A Song I Heard the Ocean Sing"
"SET 1","My Soul"
"SET 1","Martian Monster"
"SET 1","Ya Mar"
"SET 1","Halley's Comet"
"SET 1",Fuego
"SET 1","The Wedge"
"SET 1","Theme From the Bottom"
"SET 1",Free
"SET 1","David Bowie"
"SET 2",Drowned
"SET 2","What's the Use?"
"SET 2",Sand
"SET 2",Ghost
"SET 2","Also Sprach Zarathustra"
"SET 2","Wolfman's Brother"
"SET 2",Possum
"SET 2","Shine a Light"
ENCORE,"Rock and Roll"
"SET 1","Camel Walk"
"SET 1",555
"SET 1",Rift
"SET 1",Cities
"SET 1",Light
"SET 1",Simple
"SET 1","Timber (Jerry The Mule)"
"SET 1","Wading in the Velvet Sea"
"SET 1",Reba
"SET 1","Chalk Dust Torture"
"SET 2","Golden Age"
"SET 2","Prince Caspian"
"SET 2","Halfway to the Moon"
"SET 2",Joy
"SET 2","46 Days"
"SET 2","Twenty Years Later"
"SET 2",Julius
"SET 2","Harry Hood"
ENCORE,"Character Zero"
"SET 1","Mexican Cousin"
"SET 1","The Curtain With"
"SET 1","Sample in a Jar"
"SET 1","Yarmouth Road"
"SET 1","The Landlady"
"SET 1","Army of One"
"SET 1","Kill Devil Falls"
"SET 1","Bathtub Gin"
"SET 1","Funky Bitch"
"SET 1","The Moma Dance"
"SET 1","Saw It Again"
"SET 2","Down with Disease"
"SET 2",Roggae
"SET 2","Crosseyed and Painless"
"SET 2",Farmhouse
"SET 2","Mike's Song"
"SET 2",Bug
"SET 2","Weekapaug Groove"
"SET 2","Slave to the Traffic Light"
ENCORE,"The Ocean"
"SET 1",Pigtail
"SET 1","Wolfman's Brother"
"SET 1","Daniel Saw the Stone"
"SET 1","The Dogs"
"SET 1",Undermind
"SET 1","Dear Prudence"
"SET 1",Stash
"SET 1","Round Room"
"SET 1",Horn
"SET 1","Uncle Pen"
"SET 1","Halfway to the Moon"
"SET 1","Walls of the Cave"
"SET 2","Mike's Song"
"SET 2","I Am Hydrogen"
"SET 2","Weekapaug Groove"
"SET 2","Bouncing Around the Room"
"SET 2",Ghost
"SET 2","The Line"
"SET 2",Simple
"SET 2","I Found a Reason"
"SET 2","No Men In No Man's Land"
"SET 2","Billy Breathes"
"SET 2","Bathtub Gin"
ENCORE,"Water in the Sky"
ENCORE,"Character Zero"
"SET 1","Sample in a Jar"
"SET 1","Chalk Dust Torture"
"SET 1","Martian Monster"
"SET 1",Rift
"SET 1","Yarmouth Road"
"SET 1",Sand
"SET 1","Miss You"
"SET 1","The Wedge"
"SET 1",Free
"SET 1","Blaze On"
"SET 2","Down with Disease"
"SET 2",Fuego
"SET 2",Twist
"SET 2","Twenty Years Later"
"SET 2",Waste
"SET 2","Also Sprach Zarathustra"
"SET 2","Backwards Down the Number Line"
"SET 2","Loving Cup"
ENCORE,"Space Oddity"
ENCORE,"Run Like an Antelope"
"SET 1","The Moma Dance"
"SET 1","AC/DC Bag"
"SET 1",555
"SET 1","Waiting All Night"
"SET 1","Heavy Things"
"SET 1","Happy Birthday to You"
"SET 1","46 Days"
"SET 1","I Didn't Know"
"SET 1","Divided Sky"
"SET 1",Cavern
"SET 1","Good Times Bad Times"
"SET 2",Carini
"SET 2",Tweezer
"SET 2",Fluffhead
"SET 2",Piper
"SET 2",Steam
"SET 2","Wading in the Velvet Sea"
"SET 2","Harry Hood"
"SET 2","Tweezer Reprise"
ENCORE,"I Am the Walrus"
"SET 1","My Friend, My Friend"
"SET 1","Kill Devil Falls"
"SET 1","Camel Walk"
"SET 1","A Song I Heard the Ocean Sing"
"SET 1","Poor Heart"
"SET 1",Tube
"SET 1","Halley's Comet"
"SET 1",Maze
"SET 1","Lawn Boy"
"SET 1","Breath and Burning"
"SET 1","Saw It Again"
"SET 1","Theme From the Bottom"
"SET 1","First Tube"
"SET 2","Punch You in the Eye"
"SET 2","Back on the Train"
"SET 2",Light
"SET 2","Golden Age"
"SET 2","Boogie On Reggae Woman"
"SET 2",Wingsuit
"SET 2",Shade
"SET 2",Possum
ENCORE,"Rock and Roll"
"SET 1",Wilson
"SET 1","Funky Bitch"
"SET 1","No Men In No Man's Land"
"SET 1",Roggae
"SET 1","Nellie Kane"
"SET 1",Gumbo
"SET 1","Birds of a Feather"
"SET 1","Sleep Again"
"SET 1","Things People Do"
"SET 1","Limb By Limb"
"SET 1","Split Open and Melt"
"SET 1","The Oh Kee Pa Ceremony"
"SET 1","Suzy Greenberg"
"SET 2",Fuego
"SET 2","Runaway Jim"
"SET 2","Gotta Jibboo"
"SET 2","Breath and Burning"
"SET 2","Mind Left Body Jam"
"SET 2","Timber (Jerry The Mule)"
"SET 2","Slave to the Traffic Light"
"SET 2","You Enjoy Myself"
ENCORE,"Quinn the Eskimo"
"SET 1","Wolfman's Brother"
"SET 1","Your Pet Cat"
"SET 1","Blaze On"
"SET 1","Waking Up Dead"
"SET 1",Llama
"SET 1","Devotion To a Dream"
"SET 1",Reba
"SET 1","Mike's Song"
"SET 1",Horn
"SET 1",Farmhouse
"SET 1","Weekapaug Groove"
"SET 2","Crosseyed and Painless"
"SET 2",Friends
"SET 2","Down with Disease"
"SET 2","What's the Use?"
"SET 2",Meatstick
"SET 2","The Line"
"SET 2","Tide Turns"
"SET 2","Backwards Down the Number Line"
"SET 2","Dem Bones"
ENCORE,"Dear Prudence"
ENCORE,"Harry Hood"
"SET 1","Stealing Time From the Faulty Plan"
"SET 1","The Birds"
"SET 1",NICU
"SET 1",Cities
"SET 1","David Bowie"
"SET 1",Free
"SET 1","Uncle Pen"
"SET 1","Halfway to the Moon"
"SET 1","Let's Go"
"SET 1","Waiting All Night"
"SET 1","Bathtub Gin"
"SET 1","Golgi Apparatus"
"SET 1","The Squirming Coil"
"SET 2",Sand
"SET 2",Carini
"SET 2","Chalk Dust Torture"
"SET 2","Prince Caspian"
"SET 2",Bug
"SET 2","Shine a Light"
"SET 2","My Sweet One"
"SET 2","Sleeping Monkey"
"SET 2","Also Sprach Zarathustra"
"SET 2",Fire
ENCORE,"Character Zero"
"SET 1","Crowd Control"
"SET 1",555
"SET 1","Seven Below"
"SET 1","Back on the Train"
"SET 1","Army of One"
"SET 1","Divided Sky"
"SET 1","Martian Monster"
"SET 1",Rift
"SET 1","Water in the Sky"
"SET 1","46 Days"
"SET 1","Walls of the Cave"
"SET 2","No Men In No Man's Land"
"SET 2",Fuego
"SET 2",Light
"SET 2","Golden Age"
"SET 2",Taste
"SET 2","The Horse"
"SET 2","Silent in the Morning"
"SET 2",Julius
"SET 2","A Day in the Life"
ENCORE,"Bouncing Around the Room"
ENCORE,"Run Like an Antelope"
"SET 1","The Wedge"
"SET 1","Heavy Things"
"SET 1",Tube
"SET 1","Sugar Shack"
"SET 1","Lawn Boy"
"SET 1",Sparkle
"SET 1","Sample in a Jar"
"SET 1","It's Ice"
"SET 1","Guelah Papyrus"
"SET 1",Ocelot
"SET 1","Scent of a Mule"
"SET 1",Possum
"SET 2","Soul Shakedown Party"
"SET 2","The Moma Dance"
"SET 2",Twist
"SET 2",Joy
"SET 2","Breath and Burning"
"SET 2",Axilla
"SET 2","Theme From the Bottom"
"SET 2","Harry Hood"
"SET 2","Show of Life"
ENCORE,"Rock and Roll"
"SET 1",Grind
"SET 1","Cars Trucks Buses"
"SET 1","Blaze On"
"SET 1","Yarmouth Road"
"SET 1","Kill Devil Falls"
"SET 1","The Sloth"
"SET 1","Billy Breathes"
"SET 1","My Friend, My Friend"
"SET 1","Heavy Things"
"SET 1",555
"SET 1","Things People Do"
"SET 1","The Line"
"SET 1",Stash
"SET 2","First Tube"
"SET 2",Tweezer
"SET 2",Guyute
"SET 2","Mike's Song"
"SET 2","Tide Turns"
"SET 2","Devotion To a Dream"
"SET 2",Wingsuit
"SET 2","Bittersweet Motel"
"SET 2",Fluffhead
"SET 2","Weekapaug Groove"
ENCORE,Contact
ENCORE,"Tweezer Reprise"
"SET 1","Party Time"
"SET 1","46 Days"
"SET 1","Poor Heart"
"SET 1","The Dogs"
"SET 1","Bathtub Gin"
"SET 1","Fast Enough for You"
"SET 1","How Many People Are You"
"SET 1","Strange Design"
"SET 1",Fuego
"SET 1",Cities
"SET 1","Space Oddity"
"SET 2",Ghost
"SET 2",Light
"SET 2","Wolfman's Brother"
"SET 2","Chalk Dust Torture"
"SET 2","Saw It Again"
"SET 2","Back on the Train"
"SET 2","Slave to the Traffic Light"
ENCORE,"I Am the Walrus"
"SET 1",Pigtail
"SET 1","The Moma Dance"
"SET 1","Birds of a Feather"
"SET 1",Meat
"SET 1",Vultures
"SET 1",Free
"SET 1","Let Me Lie"
"SET 1","Halley's Comet"
"SET 1",Julius
"SET 1","You Enjoy Myself"
"SET 2","Down with Disease"
"SET 2",Sand
"SET 2",Tela
"SET 2",Carini
"SET 2","Twenty Years Later"
"SET 2","Run Like an Antelope"
"SET 2","Backwards Down the Number Line"
ENCORE,"The Lizards"
ENCORE,"Loving Cup"
"SET 1","The Landlady"
"SET 1","Blaze On"
"SET 1","Ha Ha Ha"
"SET 1",Friends
"SET 1",Tube
"SET 1","Destiny Unbound"
"SET 1","My Friend, My Friend"
"SET 1","The Mango Song"
"SET 1",Timber
"SET 1","Timber (Jerry The Mule)"
"SET 1",Timber
"SET 1","The Ballad of Curtis Loew"
"SET 1","Stealing Time From the Faulty Plan"
"SET 1",Mound
"SET 1",Winterqueen
"SET 1","Bold As Love"
"SET 2",Drowned
"SET 2",Twist
"SET 2",Waste
"SET 2",Piper
"SET 2",Simple
"SET 2","Breath and Burning"
"SET 2","Rocky Top"
"SET 2","Martian Monster"
"SET 2","Golgi Apparatus"
"SET 2",Frankenstein
ENCORE,"Character Zero"
"SET 1",Tweezer
"SET 1","Sample in a Jar"
"SET 1","The Old Home Place"
"SET 1","Wolfman's Brother"
"SET 1","Bouncing Around the Room"
"SET 1",Undermind
"SET 1","Kill Devil Falls"
"SET 1","Lawn Boy"
"SET 1","Ass Handed"
"SET 1","Party Time"
"SET 1","The Line"
"SET 1","Tide Turns"
"SET 1",Rift
"SET 1","Walls of the Cave"
"SET 2","Crosseyed and Painless"
"SET 2","What's the Use?"
"SET 2","No Men In No Man's Land"
"SET 2",Stash
"SET 2",Ghost
"SET 2","Chalk Dust Torture"
"SET 2",Meatstick
"SET 2","Also Sprach Zarathustra"
"SET 2",Cavern
ENCORE,"Makisupa Policeman"
ENCORE,Wilson
ENCORE,"Good Times Bad Times"
"SET 1","Buried Alive"
"SET 1","AC/DC Bag"
"SET 1","The Moma Dance"
"SET 1","Uncle Pen"
"SET 1",555
"SET 1","Sleep Again"
"SET 1","It's Ice"
"SET 1",Driver
"SET 1",Sand
"SET 1",Horn
"SET 1","Halfway to the Moon"
"SET 1","Bathtub Gin"
"SET 2","Blaze On"
"SET 2","Backwards Down the Number Line"
"SET 2",Carini
"SET 2","Birds of a Feather"
"SET 2",Wingsuit
"SET 2",Shade
"SET 2","Mike's Song"
"SET 2",Farmhouse
"SET 2","Weekapaug Groove"
"SET 2","Shine a Light"
ENCORE,"Hold Your Head Up"
ENCORE,"Love You"
ENCORE,"Hold Your Head Up"
ENCORE,"Harry Hood"
ENCORE,"Tweezer Reprise"
"SET 1","Martian Monster"
"SET 1","Halley's Comet"
"SET 1","46 Days"
"SET 1","Sugar Shack"
"SET 1",Roggae
"SET 1","Daniel Saw the Stone"
"SET 1","Divided Sky"
"SET 1",Ocelot
"SET 1","Ya Mar"
"SET 1",Possum
"SET 2","Golden Age"
"SET 2",Twist
"SET 2","My Sweet One"
"SET 2","The Line"
"SET 2",Simple
"SET 2","Sneakin' Sally Through the Alley"
"SET 2","Limb By Limb"
"SET 2","Slave to the Traffic Light"
ENCORE,"When the Circus Comes"
ENCORE,"Run Like an Antelope"
"SET 1","Chalk Dust Torture"
"SET 1",Free
"SET 1","Breath and Burning"
"SET 1","Theme From the Bottom"
"SET 1",Cities
"SET 1",Maze
"SET 1",Wombat
"SET 1","Split Open and Melt"
"SET 1",Sparkle
"SET 1","A Song I Heard the Ocean Sing"
"SET 1","Space Oddity"
"SET 2","Down with Disease"
"SET 2",Fuego
"SET 2",Ghost
"SET 2","Scents and Subtle Sounds"
"SET 2",Light
"SET 2",Manteca
"SET 2","No Quarter"
"SET 2",Fluffhead
ENCORE,Bug
ENCORE,"First Tube"
"SET 1",Demand
"SET 1","The Curtain With"
"SET 1","Alumni Blues"
"SET 1","Letter to Jimmy Page"
"SET 1","Alumni Blues"
"SET 1","Fuck Your Face"
"SET 1","Cry Baby Cry"
"SET 1","Sing Monica"
"SET 1","McGrupp and the Watchful Hosemasters"
"SET 1","The Very Long Fuse"
"SET 1","Big Black Furry Creature from Mars"
"SET 1","Walk Away"
"SET 1",Sanity
"SET 1","David Bowie"
"SET 2","No Men In No Man's Land"
"SET 2","Mike's Song"
"SET 2",Fee
"SET 2","Seven Below"
"SET 2","Waiting All Night"
"SET 2","Gotta Jibboo"
"SET 2","Miss You"
"SET 2","Weekapaug Groove"
"SET 2","The Oh Kee Pa Ceremony"
"SET 2","Suzy Greenberg"
"SET 2",Julius
ENCORE,"Wading in the Velvet Sea"
ENCORE,"Character Zero"
"SET 1","The Moma Dance"
"SET 1","Sample in a Jar"
"SET 1","Paul and Silas"
"SET 1","Yarmouth Road"
"SET 1","Kill Devil Falls"
"SET 1",Horn
"SET 1","Halfway to the Moon"
"SET 1","Heavy Things"
"SET 1","Blaze On"
"SET 1",Stash
"SET 1",Cavern
"SET 1","Run Like an Antelope"
"SET 2",Axilla
"SET 2",Fuego
"SET 2","Back on the Train"
"SET 2","Saw It Again"
"SET 2","Prince Caspian"
"SET 2",Waves
"SET 2",Joy
"SET 2","The Wedge"
"SET 2","Scent of a Mule"
"SET 2","Rock and Roll"
"SET 2","You Enjoy Myself"
ENCORE,"Boogie On Reggae Woman"
ENCORE,"Bouncing Around the Room"
ENCORE,"Golgi Apparatus"
"SET 1",Farmhouse
"SET 1",555
"SET 1","Water in the Sky"
"SET 1",Ghost
"SET 1","Ass Handed"
"SET 1","The Sloth"
"SET 1","Martian Monster"
"SET 1",Reba
"SET 1","Ass Handed"
"SET 1",Tube
"SET 1","Wolfman's Brother"
"SET 1","Walls of the Cave"
"SET 2","Also Sprach Zarathustra"
"SET 2","46 Days"
"SET 2",Piper
"SET 2",Twist
"SET 2","Backwards Down the Number Line"
"SET 2",Carini
"SET 2","Harry Hood"
"SET 2","Loving Cup"
ENCORE,"Sleeping Monkey"
ENCORE,"Tweezer Reprise"
"SET 1",Wilson
"SET 1","Down with Disease"
"SET 1",Free
"SET 1","Wolfman's Brother"
"SET 1",Tube
"SET 1",555
"SET 1","It's Ice"
"SET 1",Wingsuit
"SET 1",Simple
"SET 1","Space Oddity"
"SET 2","Punch You in the Eye"
"SET 2","Blaze On"
"SET 2",Fuego
"SET 2",Ghost
"SET 2","Bathtub Gin"
"SET 2","Backwards Down the Number Line"
"SET 2","You Enjoy Myself"
ENCORE,"Character Zero"
"SET 1","Sample in a Jar"
"SET 1","Martian Monster"
"SET 1",Axilla
